,time_to_equilibrium,mean_happiness_checking_duration,mean_number_of_unhappy,median_number_of_unhappy,variance_of_unhappy_numbers,entropy_of_table_population,average_minority_percent,inter_table_variance_in_minority_percentages
488,99,2.947568893432617e-05,10.0,10.0,101.01010101010101,1.5148560404565352,0.19333333333333333,0.032177777777777784
489,99,2.999544143676758e-05,10.0,10.0,101.01010101010101,1.5545472778722047,0.3666666666666667,0.009777777777777778
490,99,8.002519607543945e-05,10.0,10.0,101.01010101010101,1.4406300471115867,0.34571428571428575,0.031216326530612248
491,99,3.000020980834961e-05,10.0,10.0,101.01010101010101,1.5013272102290933,0.20666666666666664,0.012511111111111112
492,99,4.000425338745117e-05,10.0,10.0,101.01010101010101,1.5134058386196787,0.39904761904761904,0.00394013605442177
493,99,3.999948501586914e-05,10.0,10.0,101.01010101010101,1.400138654928281,0.3222222222222222,0.030123456790123453
494,99,4.9979686737060546e-05,10.0,10.0,101.01010101010101,1.5217781873607303,0.39999999999999997,0.006666666666666668
495,99,8.00776481628418e-05,10.0,10.0,101.01010101010101,1.5741030017371853,0.3333333333333333,0.008333333333333333
496,99,5.0020217895507815e-05,10.0,10.0,101.01010101010101,1.5968043354733152,0.3466666666666667,0.009044444444444445
497,99,6.99758529663086e-05,10.0,10.0,101.01010101010101,1.5741030017371853,0.2833333333333333,0.026666666666666665
498,99,3.9992332458496096e-05,10.0,10.0,101.01010101010101,1.5013272102290933,0.19,0.0344
499,99,9.992122650146484e-06,10.0,10.0,101.01010101010101,1.4702535277519118,0.2823809523809524,0.023717913832199546
500,99,1.999855041503906e-05,10.0,10.0,101.01010101010101,1.5968043354733152,0.29,0.0364
501,99,2.999544143676758e-05,10.0,10.0,101.01010101010101,1.4737146012040092,0.35238095238095235,0.03478458049886622
502,99,7.000923156738281e-05,10.0,10.0,101.01010101010101,1.4702535277519118,0.2538095238095238,0.018629478458049888
503,99,7.994413375854492e-05,10.0,10.0,101.01010101010101,1.4737146012040092,0.2523809523809524,0.04526077097505669
504,99,3.999948501586914e-05,10.0,10.0,101.01010101010101,1.4702535277519118,0.23238095238095235,0.03695600907029478
505,99,5.0008296966552734e-05,10.0,10.0,101.01010101010101,1.4702535277519118,0.24238095238095236,0.020708390022675733
506,99,4.001617431640625e-05,10.0,10.0,101.01010101010101,1.415022588493559,0.27999999999999997,0.028600000000000004
507,99,3.998279571533203e-05,10.0,10.0,101.01010101010101,1.5260394155804642,0.4523809523809524,0.0043083900226757385
508,99,3.000497817993164e-05,10.0,10.0,101.01010101010101,1.5545472778722047,0.3666666666666667,0.009777777777777778
509,99,5.9988498687744144e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.2733333333333333,0.027733333333333332
510,99,1.9996166229248048e-05,10.0,10.0,101.01010101010101,1.458174899361326,0.4216666666666667,0.004544444444444446
511,99,3.999948501586914e-05,10.0,10.0,101.01010101010101,1.5134058386196787,0.39904761904761904,0.0039401360544217695
512,99,5.0029754638671876e-05,10.0,10.0,101.01010101010101,1.4406300471115867,0.17714285714285713,0.024946938775510203
513,99,5.0058364868164064e-05,10.0,10.0,101.01010101010101,1.5671808548329902,0.26,0.04640000000000001
514,99,5.999088287353516e-05,10.0,10.0,101.01010101010101,1.5671808548329902,0.36,0.009400000000000002
515,99,3.998756408691406e-05,10.0,10.0,101.01010101010101,1.4786258764929634,0.2333333333333333,0.04000000000000001
516,99,5.002498626708984e-05,10.0,10.0,101.01010101010101,1.4305622903362423,0.2523809523809524,0.04526077097505669
517,99,4.9996376037597654e-05,10.0,10.0,101.01010101010101,1.5841707585125298,0.35333333333333333,0.009600000000000001
518,99,4.998683929443359e-05,10.0,10.0,101.01010101010101,1.5671808548329902,0.41,0.0084
519,99,3.9992332458496096e-05,10.0,10.0,101.01010101010101,1.4886936332683078,0.19333333333333333,0.032177777777777784
520,99,4.9989223480224606e-05,10.0,10.0,101.01010101010101,1.56718085483299,0.36,0.009400000000000002
521,99,3.998756408691406e-05,10.0,10.0,101.01010101010101,1.4305622903362423,0.20238095238095238,0.030498866213151926
522,99,4.9989223480224606e-05,10.0,10.0,101.01010101010101,1.5741030017371853,0.39999999999999997,0.006666666666666668
523,99,2.9959678649902343e-05,10.0,10.0,101.01010101010101,1.5841707585125298,0.2633333333333333,0.003599999999999998
524,99,6.999015808105469e-05,10.0,10.0,101.01010101010101,1.5741030017371853,0.3333333333333333,0.008333333333333333
525,99,1.9996166229248048e-05,10.0,10.0,101.01010101010101,1.3451529218673648,,
526,99,3.998279571533203e-05,10.0,10.0,101.01010101010101,1.4702535277519118,0.2323809523809524,0.03695600907029478
527,99,3.000020980834961e-05,10.0,10.0,101.01010101010101,1.4305622903362423,0.2523809523809524,0.045260770975056694
528,99,2.0020008087158203e-05,10.0,10.0,101.01010101010101,1.4406300471115867,0.20571428571428574,0.034416326530612246
529,99,5.002498626708984e-05,10.0,10.0,101.01010101010101,1.458174899361326,0.2816666666666666,0.029011111111111106
530,99,4.0001869201660157e-05,10.0,10.0,101.01010101010101,1.5260394155804642,0.2857142857142857,0.03010204081632653
531,99,2.999544143676758e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.4133333333333333,0.005600000000000001
532,99,3.9980411529541015e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.4133333333333333,0.005600000000000001
533,99,8.947134017944336e-05,10.0,10.0,101.01010101010101,1.4964159349401391,0.2257142857142857,0.04378775510204082
534,99,2.996683120727539e-05,10.0,10.0,101.01010101010101,1.3195454632493369,,
535,99,2.9993057250976562e-05,10.0,10.0,101.01010101010101,1.5671808548329902,0.36,0.0344
536,99,4.999399185180664e-05,10.0,10.0,101.01010101010101,1.5841707585125298,0.2866666666666667,0.030044444444444447
537,99,3.999710083007812e-05,10.0,10.0,101.01010101010101,1.3762266043445464,,
538,99,5.000829696655274e-05,10.0,10.0,101.01010101010101,1.5260394155804642,0.17857142857142855,0.034693877551020415
539,99,1.9996166229248048e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.2633333333333333,0.0196
540,99,1.999378204345703e-05,10.0,10.0,101.01010101010101,1.3592367006650066,0.23500000000000001,0.0369
541,99,4.001140594482422e-05,10.0,10.0,101.01010101010101,1.5841707585125298,0.39333333333333337,0.003733333333333334
542,99,2.0000934600830078e-05,10.0,10.0,101.01010101010101,1.5013272102290933,0.2966666666666667,0.02871111111111111
543,99,4.997491836547852e-05,10.0,10.0,101.01010101010101,1.4150225884935588,0.27999999999999997,0.053599999999999995
544,99,3.998279571533203e-05,10.0,10.0,101.01010101010101,1.5671808548329902,0.37,0.015599999999999998
545,99,6.0036182403564454e-05,10.0,10.0,101.01010101010101,1.5741030017371853,0.21666666666666665,0.037777777777777764
546,99,3.9989948272705076e-05,10.0,10.0,101.01010101010101,1.3747764025076898,0.2657142857142857,0.04813061224489795
547,99,5.9995651245117184e-05,10.0,10.0,101.01010101010101,1.5260394155804642,0.2357142857142857,0.043673469387755105
548,99,4.9998760223388674e-05,10.0,10.0,101.01010101010101,1.5260394155804642,0.2523809523809524,0.02026077097505669
549,99,2.999067306518555e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.3466666666666667,0.03404444444444445
550,99,7.001399993896485e-05,10.0,10.0,101.01010101010101,1.5614694247763998,0.38,0.004266666666666668
551,99,5.0008296966552734e-05,10.0,10.0,101.01010101010101,1.5113949670044375,0.24000000000000005,0.038400000000000004
552,99,6.0007572174072265e-05,10.0,10.0,101.01010101010101,1.5841707585125298,0.2633333333333333,0.0196
553,99,3.999710083007812e-05,10.0,10.0,101.01010101010101,1.5013272102290933,0.32999999999999996,0.0356
554,99,1.9998550415039068e-05,10.0,10.0,101.01010101010101,1.5968043354733152,0.3466666666666667,0.009044444444444445
555,99,5.999326705932617e-05,10.0,10.0,101.01010101010101,1.4786258764929634,0.29999999999999993,0.02666666666666666
556,99,3.002166748046875e-05,10.0,10.0,101.01010101010101,1.596804335473315,0.24666666666666667,0.018377777777777778
557,99,3.9989948272705076e-05,10.0,10.0,101.01010101010101,1.4305622903362423,0.16904761904761906,0.026213151927437638
558,99,3.000497817993164e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.3733333333333333,0.013066666666666667
559,99,5.000591278076172e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.2733333333333333,0.027733333333333332
560,99,9.996891021728516e-06,10.0,10.0,101.01010101010101,1.487798380001651,0.3416666666666667,0.033611111111111105
561,99,1.999378204345703e-05,10.0,10.0,101.01010101010101,1.5614694247763998,0.38,0.004266666666666667
562,99,4.999160766601563e-05,10.0,10.0,101.01010101010101,1.4263010621165086,0.2833333333333333,0.026666666666666665
563,99,4.000663757324219e-05,10.0,10.0,101.01010101010101,1.5545472778722047,0.36666666666666664,0.009777777777777778
564,99,9.9945068359375e-06,10.0,10.0,101.01010101010101,1.5444795210968603,0.19666666666666668,0.028044444444444445
565,99,2.99835205078125e-05,10.0,10.0,101.01010101010101,1.56718085483299,0.36,0.0094
566,99,2.9993057250976562e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.24666666666666667,0.04337777777777778
567,99,2.9993057250976562e-05,10.0,10.0,101.01010101010101,1.5260394155804642,0.2523809523809524,0.02026077097505669
568,99,7.001638412475586e-05,10.0,10.0,101.01010101010101,1.5113949670044378,0.12000000000000002,0.025600000000000005
569,99,3.99470329284668e-05,10.0,10.0,101.01010101010101,1.4737146012040092,0.35238095238095235,0.034784580498866215
570,99,5.0046443939208984e-05,10.0,10.0,101.01010101010101,1.4786258764929634,0.18333333333333332,0.034444444444444444
571,99,8.005619049072265e-05,10.0,10.0,101.01010101010101,1.5841707585125298,0.14666666666666667,0.03271111111111112
572,99,2.9993057250976562e-05,10.0,10.0,101.01010101010101,1.207973687592232,,
573,99,2.999067306518555e-05,10.0,10.0,101.01010101010101,1.5841707585125298,0.27666666666666667,0.02217777777777778
574,99,5.00035285949707e-05,10.0,10.0,101.01010101010101,1.392321254757429,0.26666666666666666,0.05111111111111111
575,99,3.9989948272705076e-05,10.0,10.0,101.01010101010101,1.5545472778722047,0.26,0.0304
576,99,4.000663757324219e-05,10.0,10.0,101.01010101010101,1.5260394155804642,0.2952380952380952,0.03913832199546485
577,99,3.0002593994140626e-05,10.0,10.0,101.01010101010101,1.5968043354733152,0.19666666666666668,0.028044444444444445
578,99,3.000020980834961e-05,10.0,10.0,101.01010101010101,1.4581748993613257,0.22166666666666668,0.03321111111111112
579,99,4.004478454589844e-05,10.0,10.0,101.01010101010101,1.5741030017371853,0.21666666666666665,0.03777777777777777
580,99,4.9996376037597654e-05,10.0,10.0,101.01010101010101,1.400138654928281,0.20555555555555555,0.0319753086419753
581,99,7.001161575317382e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.36333333333333334,0.006933333333333335
582,99,6.999731063842773e-05,10.0,10.0,101.01010101010101,1.5260394155804642,0.35238095238095235,0.009784580498866212
583,99,3.9980411529541015e-05,10.0,10.0,101.01010101010101,1.5134058386196787,0.2038095238095238,0.029010430839002267
584,99,3.9992332458496096e-05,10.0,10.0,101.01010101010101,1.400138654928281,0.2333333333333333,0.04000000000000001
585,99,3.998279571533203e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.24666666666666667,0.04337777777777778
586,99,1.9998550415039068e-05,10.0,10.0,101.01010101010101,1.4886936332683078,0.24666666666666665,0.02737777777777778
587,99,4.9989223480224606e-05,10.0,10.0,101.01010101010101,1.5841707585125298,0.3933333333333333,0.003733333333333334
588,99,2.998828887939453e-05,10.0,10.0,101.01010101010101,1.5260394155804642,0.30238095238095236,0.030022675736961452
589,99,0.0,10.0,10.0,101.01010101010101,1.5671808548329902,0.32,0.0376
590,99,3.999710083007812e-05,10.0,10.0,101.01010101010101,1.5968043354733152,0.39666666666666667,0.00937777777777778
591,99,0.0,10.0,10.0,101.01010101010101,1.458174899361326,0.4216666666666667,0.004544444444444445
592,99,2.9964447021484377e-05,10.0,10.0,101.01010101010101,1.2353468116280646,,
593,99,1.9977092742919923e-05,10.0,10.0,101.01010101010101,1.4406300471115867,0.14857142857142858,0.022008163265306125
594,99,3.000020980834961e-05,10.0,10.0,101.01010101010101,1.543029319260004,0.33571428571428574,0.003197278911564625
595,99,3.0007362365722656e-05,10.0,10.0,101.01010101010101,1.4964159349401391,0.2157142857142857,0.03470204081632653
596,99,1.9960403442382812e-05,10.0,10.0,101.01010101010101,1.4828871047126972,0.2857142857142857,0.05510204081632654
597,99,4.999399185180664e-05,10.0,10.0,101.01010101010101,1.392321254757429,0.3333333333333333,0.03333333333333334
598,99,1.9991397857666014e-05,10.0,10.0,101.01010101010101,1.5841707585125298,0.3433333333333334,0.0030666666666666676
599,99,9.996891021728516e-06,10.0,10.0,101.01010101010101,1.5444795210968603,0.26666666666666666,0.05111111111111112
600,99,4.000663757324219e-05,10.0,10.0,101.01010101010101,1.5841707585125298,0.2633333333333333,0.0196
601,99,5.00035285949707e-05,10.0,10.0,101.01010101010101,1.3535252706084164,,
602,99,9.999275207519534e-06,10.0,10.0,101.01010101010101,1.5134058386196787,0.33238095238095233,0.030479818594104306
603,99,9.999275207519534e-06,10.0,10.0,101.01010101010101,1.4702535277519118,0.2257142857142857,0.04378775510204082
604,99,5.0048828125e-05,10.0,10.0,101.01010101010101,1.5614694247763998,0.27999999999999997,0.020266666666666665
605,99,5.012035369873047e-05,10.0,10.0,101.01010101010101,1.458174899361326,0.205,0.043100000000000006
606,99,5.999088287353516e-05,10.0,10.0,101.01010101010101,1.3923212547574289,0.09166666666666666,0.01694444444444444
607,99,3.997802734375e-05,10.0,10.0,101.01010101010101,1.5841707585125298,0.39333333333333337,0.003733333333333334
608,99,4.998683929443359e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.24666666666666667,0.04337777777777778
609,99,1.9989013671875e-05,10.0,10.0,101.01010101010101,1.366158847569202,,
610,99,2.99835205078125e-05,10.0,10.0,101.01010101010101,1.5134058386196787,0.30190476190476184,0.015379591836734693
611,99,3.0002593994140626e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.19,0.012177777777777777
612,99,2.0000934600830078e-05,10.0,10.0,101.01010101010101,1.5047882836811908,0.26666666666666666,0.04
613,99,5.00035285949707e-05,10.0,10.0,101.01010101010101,1.5841707585125298,0.3433333333333334,0.003066666666666668
614,99,1.9996166229248048e-05,10.0,10.0,101.01010101010101,1.333074293476779,0.3466666666666667,0.03404444444444445
615,99,2.9981136322021484e-05,10.0,10.0,101.01010101010101,1.6094379124341005,0.25,0.025
616,99,6.0045719146728514e-05,10.0,10.0,101.01010101010101,1.3350851650920204,,
617,99,6.999492645263671e-05,10.0,10.0,101.01010101010101,1.5571130980576458,0.21666666666666665,0.012777777777777777
618,99,3.000497817993164e-05,10.0,10.0,101.01010101010101,1.5741030017371853,0.39999999999999997,0.006666666666666668
619,99,9.9945068359375e-06,10.0,10.0,101.01010101010101,1.3350851650920204,,
620,99,2.9997825622558592e-05,10.0,10.0,101.01010101010101,1.5841707585125295,0.24666666666666665,0.02737777777777778
621,99,9.996891021728516e-06,10.0,10.0,101.01010101010101,1.5444795210968603,0.24666666666666667,0.04337777777777778
622,99,5.997419357299805e-05,10.0,10.0,101.01010101010101,1.5545472778722047,0.22666666666666666,0.018844444444444445
623,99,7.005214691162109e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.2633333333333333,0.0196
624,99,1.9977092742919923e-05,10.0,10.0,101.01010101010101,1.5260394155804642,0.2571428571428571,0.050204081632653066
625,99,2.999544143676758e-05,10.0,10.0,101.01010101010101,1.4432909657960482,0.24444444444444446,0.016790123456790124
626,99,6.000995635986328e-05,10.0,10.0,101.01010101010101,1.2798542258336676,,
627,99,1.9984245300292967e-05,10.0,10.0,101.01010101010101,1.56718085483299,0.33999999999999997,0.04240000000000001
628,99,2.998828887939453e-05,10.0,10.0,101.01010101010101,1.5260394155804642,0.2523809523809524,0.02026077097505669
629,99,2.999067306518555e-05,10.0,10.0,101.01010101010101,1.5134058386196787,0.16857142857142857,0.033665306122448974
630,99,7.002115249633789e-05,10.0,10.0,101.01010101010101,1.5741030017371853,0.25,0.05
631,99,4.998207092285156e-05,10.0,10.0,101.01010101010101,1.5741030017371853,0.26666666666666666,0.0038888888888888883
632,99,1.9996166229248048e-05,10.0,10.0,101.01010101010101,1.5545472778722045,0.26,0.030400000000000003
633,99,3.000020980834961e-05,10.0,10.0,101.01010101010101,1.5260394155804642,0.35238095238095235,0.009784580498866212
634,99,3.997564315795898e-05,10.0,10.0,101.01010101010101,1.5968043354733152,0.27999999999999997,0.028600000000000004
635,99,9.992122650146484e-06,10.0,10.0,101.01010101010101,1.4475521940157818,0.19047619047619047,0.024489795918367342
636,99,2.9985904693603515e-05,10.0,10.0,101.01010101010101,1.5571130980576458,0.3,0.035
637,99,3.0012130737304686e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.4066666666666666,0.014844444444444443
638,99,1.0008811950683593e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.28,0.03137777777777778
639,99,5.9998035430908204e-05,10.0,10.0,101.01010101010101,1.5148560404565352,0.19333333333333333,0.03217777777777778
640,99,1.999855041503906e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.3733333333333333,0.013066666666666667
641,99,1.9991397857666014e-05,10.0,10.0,101.01010101010101,1.2772884056482265,0.24666666666666667,0.04337777777777778
642,99,4.0009021759033204e-05,10.0,10.0,101.01010101010101,1.4737146012040092,0.32380952380952377,0.03369614512471655
643,99,3.000497817993164e-05,10.0,10.0,101.01010101010101,1.5841707585125298,0.3433333333333334,0.003066666666666668
644,99,4.999160766601563e-05,10.0,10.0,101.01010101010101,1.5614694247763998,0.2733333333333333,0.00551111111111111
645,99,4.998683929443359e-05,10.0,10.0,101.01010101010101,1.5841707585125298,0.34333333333333327,0.003066666666666668
646,99,3.000020980834961e-05,10.0,10.0,101.01010101010101,1.333074293476779,0.25,0.05
647,99,9.992122650146484e-06,10.0,10.0,101.01010101010101,1.5444795210968603,0.24666666666666667,0.04337777777777778
648,99,9.992122650146484e-06,10.0,10.0,101.01010101010101,1.5841707585125298,0.35333333333333333,0.009600000000000001
649,99,3.998756408691406e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.3966666666666666,0.00937777777777778
650,99,3.000497817993164e-05,10.0,10.0,101.01010101010101,1.5841707585125298,0.32666666666666666,0.029511111111111116
651,99,3.998279571533203e-05,10.0,10.0,101.01010101010101,1.4886936332683078,0.26,0.04640000000000001
652,99,9.982585906982421e-06,10.0,10.0,101.01010101010101,1.4305622903362423,0.09047619047619046,0.013696145124716553
653,99,2.002716064453125e-05,10.0,10.0,101.01010101010101,1.4786258764929634,0.24999999999999994,0.016666666666666663
654,99,3.0007362365722656e-05,10.0,10.0,101.01010101010101,1.596804335473315,0.3466666666666666,0.009044444444444443
655,99,4.9989223480224606e-05,10.0,10.0,101.01010101010101,1.5841707585125298,0.3933333333333333,0.003733333333333334
656,99,2.9952526092529296e-05,10.0,10.0,101.01010101010101,1.4964159349401391,0.46571428571428564,0.0018448979591836733
657,99,1.9924640655517576e-05,10.0,10.0,101.01010101010101,1.596804335473315,0.29666666666666663,0.003711111111111112
658,99,1.9991397857666014e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.4133333333333333,0.005600000000000001
659,99,3.999710083007812e-05,10.0,10.0,101.01010101010101,1.574103001737185,0.31666666666666665,0.034444444444444444
660,99,1.9986629486083984e-05,10.0,10.0,101.01010101010101,1.5047882836811908,0.31666666666666665,0.034444444444444444
661,99,1.999378204345703e-05,10.0,10.0,101.01010101010101,1.5047882836811908,0.23333333333333334,0.05111111111111112
662,99,4.998683929443359e-05,10.0,10.0,101.01010101010101,1.4786258764929634,0.3333333333333333,0.03333333333333334
663,99,2.9997825622558592e-05,10.0,10.0,101.01010101010101,1.4490023958526383,0.3466666666666667,0.03404444444444445
664,99,9.000301361083984e-05,10.0,10.0,101.01010101010101,1.5614694247763998,0.3133333333333333,0.028266666666666662
665,99,2.0008087158203125e-05,10.0,10.0,101.01010101010101,1.3994886078590607,0.23809523809523808,0.03900226757369614
666,99,3.996610641479492e-05,10.0,10.0,101.01010101010101,1.5260394155804642,0.35238095238095235,0.009784580498866212
667,99,1.9960403442382812e-05,10.0,10.0,101.01010101010101,1.4581748993613257,0.4216666666666667,0.004544444444444446
668,99,6.00123405456543e-05,10.0,10.0,101.01010101010101,1.392321254757429,0.2333333333333333,0.04000000000000001
669,99,2.9985904693603515e-05,10.0,10.0,101.01010101010101,1.4828871047126972,0.22857142857142856,0.026836734693877557
670,99,1.9989013671875e-05,10.0,10.0,101.01010101010101,1.458174899361326,0.24,0.0504
671,99,2.0000934600830078e-05,10.0,10.0,101.01010101010101,1.5260394155804642,0.32380952380952377,0.008696145124716554
672,99,9.999275207519534e-06,10.0,10.0,101.01010101010101,1.415022588493559,0.205,0.0306
673,99,2.9993057250976562e-05,10.0,10.0,101.01010101010101,1.4702535277519118,0.23714285714285716,0.04208979591836735
674,99,4.9989223480224606e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.3466666666666667,0.03404444444444445
675,99,4.999399185180664e-05,10.0,10.0,101.01010101010101,1.5741030017371853,0.3833333333333333,0.01
676,99,2.0003318786621095e-05,10.0,10.0,101.01010101010101,1.35778649882815,,
677,99,9.992122650146484e-06,10.0,10.0,101.01010101010101,1.496415934940139,0.1757142857142857,0.026359183673469382
678,99,1.9981861114501954e-05,10.0,10.0,101.01010101010101,1.4737146012040092,0.35238095238095235,0.03478458049886622
679,99,1.9953250885009765e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.3133333333333333,0.028266666666666673
680,99,6.998777389526367e-05,10.0,10.0,101.01010101010101,1.4490023958526383,0.3466666666666667,0.03404444444444445
681,99,1.0001659393310548e-05,10.0,10.0,101.01010101010101,1.5614694247763998,0.3133333333333333,0.006044444444444445
682,99,2.9993057250976562e-05,10.0,10.0,101.01010101010101,1.5841707585125298,0.30333333333333334,0.004933333333333333
683,99,2.0000934600830078e-05,10.0,10.0,101.01010101010101,1.4964159349401391,0.21571428571428575,0.03470204081632653
684,99,1.9996166229248048e-05,10.0,10.0,101.01010101010101,1.4702535277519118,0.2823809523809524,0.023717913832199546
685,99,2.9997825622558592e-05,10.0,10.0,101.01010101010101,1.5545472778722047,0.2666666666666667,0.02311111111111111
686,99,2.998828887939453e-05,10.0,10.0,101.01010101010101,1.5741030017371853,0.29999999999999993,0.001666666666666666
687,99,3.0012130737304686e-05,10.0,10.0,101.01010101010101,1.5741030017371853,0.26666666666666666,0.026111111111111113
688,99,3.0007362365722656e-05,10.0,10.0,101.01010101010101,1.5968043354733152,0.2,0.035
689,99,2.0003318786621095e-05,10.0,10.0,101.01010101010101,1.161120818283116,,
690,99,4.990577697753906e-05,10.0,10.0,101.01010101010101,1.4964159349401391,0.41571428571428565,0.008416326530612245
691,99,6.947040557861328e-05,10.0,10.0,101.01010101010101,1.5841707585125298,0.2866666666666667,0.03004444444444444
692,99,3.0007362365722656e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.4133333333333333,0.005600000000000001
693,99,6.999015808105469e-05,10.0,10.0,101.01010101010101,1.4786258764929634,0.21666666666666665,0.015555555555555555
694,99,3.9980411529541015e-05,10.0,10.0,101.01010101010101,1.4305622903362423,0.30238095238095236,0.030022675736961452
695,99,6.000518798828125e-05,10.0,10.0,101.01010101010101,1.5545472778722047,0.40666666666666673,0.002844444444444444
696,99,2.0000934600830078e-05,10.0,10.0,101.01010101010101,1.5217781873607303,0.26666666666666666,0.017777777777777778
697,99,3.998756408691406e-05,10.0,10.0,101.01010101010101,1.56718085483299,0.22000000000000003,0.04159999999999999
698,99,3.9989948272705076e-05,10.0,10.0,101.01010101010101,1.4320124921730986,0.18333333333333332,0.023333333333333327
699,99,6.99758529663086e-05,10.0,10.0,101.01010101010101,1.4702535277519118,0.28238095238095234,0.023717913832199546
700,99,2.999067306518555e-05,10.0,10.0,101.01010101010101,1.5968043354733152,0.21666666666666665,0.03777777777777777
701,99,3.9980411529541015e-05,10.0,10.0,101.01010101010101,1.5968043354733152,0.24666666666666667,0.018377777777777778
702,99,4.001140594482422e-05,10.0,10.0,101.01010101010101,1.3831487512487415,0.19444444444444445,0.03456790123456791
703,99,4.0009021759033204e-05,10.0,10.0,101.01010101010101,1.5217781873607303,0.2333333333333333,0.04000000000000001
704,99,4.000425338745117e-05,10.0,10.0,101.01010101010101,1.4786258764929634,0.31666666666666665,0.03444444444444445
705,99,1.9989013671875e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.44666666666666666,0.004711111111111111
706,99,3.0012130737304686e-05,10.0,10.0,101.01010101010101,1.4263010621165084,0.31111111111111106,0.03530864197530865
707,99,2.0000934600830078e-05,10.0,10.0,101.01010101010101,1.4263010621165086,0.3833333333333333,0.01
708,99,9.113550186157227e-05,10.0,10.0,101.01010101010101,1.4877983800016512,0.3833333333333333,0.01
709,99,3.9968490600585934e-05,10.0,10.0,101.01010101010101,1.5614694247764,0.21333333333333332,0.030933333333333334
710,99,6.050586700439453e-05,10.0,10.0,101.01010101010101,1.5217781873607306,0.39999999999999997,0.00666666666666667
711,99,9.98377799987793e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.3133333333333333,0.028266666666666662
712,99,5.0039291381835936e-05,10.0,10.0,101.01010101010101,1.3762266043445461,,
713,99,2.9976367950439454e-05,10.0,10.0,101.01010101010101,1.5741030017371853,0.29999999999999993,0.001666666666666666
714,99,9.999275207519531e-05,10.0,10.0,101.01010101010101,1.4150225884935588,0.305,0.029600000000000005
715,99,3.998517990112305e-05,10.0,10.0,101.01010101010101,1.56718085483299,0.17,0.023600000000000003
716,99,9.992122650146484e-06,10.0,10.0,101.01010101010101,1.5444795210968603,0.2633333333333333,0.0196
717,99,7.002592086791992e-05,10.0,10.0,101.01010101010101,1.5841707585125298,0.35333333333333333,0.009600000000000001
718,99,6.999492645263671e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.25666666666666665,0.02684444444444444
719,99,4.0059089660644534e-05,10.0,10.0,101.01010101010101,1.4702535277519118,0.3323809523809524,0.030479818594104306
720,99,8.057355880737304e-05,10.0,10.0,101.01010101010101,1.4737146012040092,0.15714285714285714,0.04163265306122449
721,99,6.998300552368163e-05,10.0,10.0,101.01010101010101,1.526039415580464,0.4023809523809524,0.009546485260770976
722,99,0.0001002335548400879,10.0,10.0,101.01010101010101,1.237597168232557,0.22666666666666666,0.03884444444444444
723,99,6.0045719146728514e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.3466666666666667,0.03404444444444445
724,99,3.812551498413086e-05,10.0,10.0,101.01010101010101,1.4446460691338838,0.225,0.04
725,99,9.006261825561523e-05,10.0,10.0,101.01010101010101,1.4406300471115867,0.34571428571428575,0.031216326530612244
726,99,0.00010006189346313477,10.0,10.0,101.01010101010101,1.574103001737185,0.21666666666666665,0.037777777777777764
727,99,0.00010997295379638672,10.0,10.0,101.01010101010101,1.5444795210968603,0.2633333333333333,0.0196
728,99,7.006645202636719e-05,10.0,10.0,101.01010101010101,1.458174899361326,0.24,0.0504
729,99,5.99813461303711e-05,10.0,10.0,101.01010101010101,1.596804335473315,0.3966666666666666,0.009377777777777777
730,99,6.99925422668457e-05,10.0,10.0,101.01010101010101,1.596804335473315,0.29,0.0364
731,99,0.00014003992080688477,10.0,10.0,101.01010101010101,1.4886936332683078,0.24666666666666667,0.02737777777777778
732,99,0.00010996341705322266,10.0,10.0,101.01010101010101,1.5260394155804642,0.3238095238095238,0.008696145124716554
733,99,7.003307342529297e-05,10.0,10.0,101.01010101010101,1.4475521940157818,0.2857142857142857,0.021768707482993192
734,99,2.0020008087158203e-05,10.0,10.0,101.01010101010101,1.5134058386196787,0.399047619047619,0.0039401360544217695
